link,recordID,timestamp,pwa,cer,fulltext_org,pageUUID,editionUUID,titleUUID,editionId,familyId,newspaper_page,newspaper_edition,lplace,location_name,location_coordinates
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_11,1819-09-13T01:00:00,51.5,08.05,"4 Slet, bliv« lor til den Horst- bydende aistolut og uden videre Auciion at vort>alge» : Hufet No. ZZ4 i Sophiegaden paa vkhtlstianshavn, afg. Ann« Marie Meye rup , Ei.te ester Stoleholder Peter Meycrup, hende« Stervdoe tiihorende, hvilket Huuv ester Omvurder lugoforretuiiigen beliaaer til Saden as 4 'az, 3 Stager hai med ordkielder »»der, ,,or: og Bagstdcn Grundmuur, Jii|>«» Mu ur- og Bindingsvctrk. Et Sideduu« 3 Fag, og el Baghuu« 2-e Fag srundmuur i For- og Bagsiden, c» Etage med Halvlag. j Bsr resterne gbc Bielirggerc og 2de Bintovuc, saa og i Gaarden et yocum med videre Muur- og Nagelfast, Huset, som i Brand kas en er forfitt ret tor 2900 Rdd. >c»l», tilhorer, og BiirMrln, »forretningen udforligerc omformelder , hvilken tilligemed Eoiibitionern« erfare« Ho« Eancellteraot Top, i Kriflalgaden No. bi og 63. » OtAbagen den itde Srpl.mder sotsikommenbe, Asiermidbo, Kl. imellem I «, 3 , »liter, t Fol,« For i kg »g »erelrtr »atfern Apeeution o« Udle, , »et A union forst« Sang o»bnd«l til Bortsolg : Gaarben No. 44 t Tolbbvbgobta. >i»dagen den 15de September , Eftermiddag Kl. imellem 2 og . efter Omvurdering ved A union 51c og stdn« Gang opduden f»!",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,No\nHo\nSlet,"8.31789315769,56.1120215288\n8.2229602027,55.5526707867\n10.142570491,56.1041994713"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_13,1819-09-13T01:00:00,51.5,08.05," (A- 181« & m) Veb VmoDma »st I l>.» a.,xa Efmr de »onhitioner. som »ed »union« »orde deki'uhigione »g sam soeiub.« t; '9) « >u mlm ®af«, HMM. i stor. Kmin-estneh. No. 'l,. Hak« rllsthst »rb«ib«man> Asrehag.a hi rtpssi.psss'x sxsizxss- t)a jr««im#IU» fonk« r xVo wwmwin. «ift.Mm.f«st.n i Asthllerup. »h.ms.n. hen i?d« Seplemder so-rsttommenbe, EsiermihhOg Kl. imellem , og 4. Folge Sxe-uilov „ ildin, foe Ssotter, »oh »ue:ion and« Soo« Bollsalg! Huset Na. 355 i Storrestrehet. Efter de tanbllt.nor , sam »ed »urtionty. »orde delieubtgsort, »g som er« tst Esiersy« HM «n»MUtonmd og Proeutaier Wtiso, botaH i store Kmmifestrnd«",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,No,"8.31789315769,56.1120215288"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_3,1819-09-13T01:00:00,51.5,08.05,"Covfrbogen »en mtc bmte«, om fforwito«« Kl. lo, holte« efffrrfomltn« i Sunfcedhler Bo<5« Fallitbo«, for at indhent« Panthaverne« »g tvrigeErr. hitoror« Bestemmelser l Anledning af »(.»(fcVuetiMien oo«r de fafltEitndømmt »iorte Bud. Skiftesamlingen bolde« »aa Raadfiue«. Nyborg, den «d« Seotember iziy. D. T. Lawæh. tmtmni « h . « ru .. Bu. T""""'"" C"" 6„ » »kreisor ker fra Daamarf, anmode« hermed faaoel tndtold.d« med » Boer varsel, al anmeld« ag dettUIUtf Wrt flcr.Vt fom sm ml,. s« S,ist.?.tMl..r: »Mtk.I md.t? bSlmb.VwM? ' tZZod Praalama, l»W er last inden eaeo« 0, Varoeltl Hmde-O« Blrk»ee den . >»8« 8. 1 i bra KargeHg, tand« Loerrel ag »f. H »»»»ret t deadaon den »Zd< s. «rr »«, som moalit ha»« i ogt, at soihre i eri,« »oroalrer »«h tbara« kcederr/c« »ard«, Ctstrlcr, Kammerats, »sar o« fx tee. mine Kreditorer (om Debitorer at oiUr indfind« sig bo« mig Undcrtegnrbe »dan bestorm lid for at asgiare det SteUemoarend«.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,Nyborg,"9.52842602338,55.8148362943\n10.7887027026,55.3174675437\n10.3322936449,57.2851420463"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_5,1819-09-13T01:00:00,51.5,08.05,"M. G. Jfarmanaipffy, Naaiemagermester, boende »oo Gammelmrinr No. 149. Mandagen ben 11te Q« rober forflfommtnd«, Middagen Hl. 12 Lier, afholde« »an Viborg B»e« Rcaduuo Stisles-mluig i osdabe Isr. Ane Kirstine Hoyer« »o«. C, bo Arvingrrneo soche,.vare,3>i Befuldmægtigede, Iustiterood og r'and« L»errei« Assessor Frii«, red Dodrn er afgooet, soo anmode« Arvingeru« om, »ed anden Fuldmægtig at lade der«« Porrer og Xci» i Boet varetoge og »oase«. Wiborg , den iste September lgiy. Gundelach, Stisteloroalrer. ;tra re« og god kl. Han« R.| »g Hvede af dette Var« »ende, itenli« Hl at saa«, »an erhold'« »aa »nnderdlaeodolm. Wraaee af »aden er« Hl Ef» teefhn s Kinden bmm da« He. »instgioer Sorensen, »estoegade «».,», I Ringe fed ha« He. Postmester »»ooWMisen . »g i Restoed ka« Hr. Kind mord Flivh,. Nt Nyt og comolee Sicrrnevotrk , med lilkorende Kieentt, koortrdi kan »tarm« >» en Fierding Emor, der med Lethed kan drive« ved en H-st, don formedelst Forandring af Boev-l str-x modtage« for billig Prii« ; naar Liedhaderue melde dem b»« Mad« S »rensen No. 44, i nre Aattesnnd, eller paa Borreomigegaorden I Odsherred. ' « l'orhenvarende Srotserer Ravn? LvbudSbve t>«raf Byen, bliver paa mit Eontoir en Skiftesamling afholdt Mandagen den 2ode denne Maonev, om Eftermiddagen Kl. 4. til brillen Tid og Sted Ddrr. Kreditorer ville deltage at gro« Mode. Do Boet« Skifte og Decling til den ansorte Tid vente« at blive Puttet, og ling os Vigtighed forinden skulde afhandle« , saa anmode« Dhrr. Kreditorer og andre vedkommende, der ei selv personlig kunde mad«, ar fremsende lovgyldige Fuldmagter , da de Udeblivende i andet Fald maae onsee« at samtykke alt hvad de Tilstedeværende maone vedtage. og Herredssogrd-Eonroirrl i Skielflior, den 4de September ijjiy. Iohnosou. Stavning. tilforordnede i den Kongelige Land« Over- samt Hof- og Stadkret i Kioden- bavn. Giore vitterlig.: at for o« h..oer andrager Kioden iavn» Magistrat, hvorlede« de, i Kraft as cndematternaadigst forundt KongeligBevilliNg, dateret IZde August d. A., skal finde sig defoiet til med ilor« og fog« Barsel , som regne« fra den Tid as at denne Stavning er blevet indrykket trende Sang« efter hinanden i den danske Statstidende, Adressecontoitei« Efterretninger og den al- tonaiffe Merkur, at indstavn« enhver i Kongen« Rige og ilande, samt udenland« boende, som maatlc formene slg at have nogen stiel til en Staden« Overloemyn- deri« fr-kommei Obligation, udstadt as Br-iidtviin«dt-»ber Peder stia»mu«sen Honum under 21de )uli I807 l.l Peder Pedersen Honum, Johanne Pedersdai- ter Honum og Anne Kirstine PederSdaiier Honum lor en Eapiial stor izcsRd. b. C., og omskreven Daler for Daler lil 1500 stidd. S. B., for hvilten ved famme var givet 2den Prioritet« Panteret (nastefter 9000 Ro. at den geistlige Enkekasse« Midler) i Debitor« Huus og Grund, beliggende i Layegaden, stter Qvarteer, under gammel Mate.cul No. 275, 2yh og 299, nve Vio. 297, til med bemeldte Obiigarion at fremkomme pa deres lovlige tfict til sanzme at be- viisliggiore. Tdi indstavnes herved, M.d lornavnte Barsel, til at mode eller mode lad- for o« inden den Kongelige yant« Over- samt Hos- og Stad«ret den forst« Mandag eller ordemlige Retsbog 1 Mart« Maancd 1621, alle og enhver, som maaiie have sornavttie Odligalion i 4?«nde, til dermed for os inden stiefteti til saadan Tid al fremiemme. sami dcre« lovlige Adtomst ril samme at devti«. Iiggi»re, da saasremi ingen inden ben foreskrevne Tid« Forlob med samme skulde melde sig, Gilgftlcrne vil forvente og tor o« lade paastaae arbemeldlcLdligation Dom ffal vorde mortistterel, for deretter as Pantebogen at udflette«. I F»Ige dei (éiTanrttnc under IZde August d. A. allernaadigst forundle La- nanaiiun procaifui gratuiti, udsteede« denne Stavning paa flet Papiir. b Si a U""' nbtr '""4en Forelaggelsc eller yaug- Til Bekræftelse under Retten« Segl og IustitSsekretairen« Underffrist. Kiodenhavn, den 6t« September I6I9. (L. S.) Leuning.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,Ringe\nNo\nFald\nViborg\nBoet\nHonum\nDaler\nHo\nOdsherred\nGrund\nByen,"10.2801423018,55.5619277123\n10.4733116834,55.2394023649\n14.7312904574,55.2397285064\n10.4817141786,55.2390759493\n8.31789315769,56.1120215288\n8.59744950799,56.9222199896\n9.40176695552,56.4443347362\n15.0333976293,55.1336209692\n9.63349922394,55.8829433225\n8.74114492531,54.9697869211\n8.2229602027,55.5526707867\n11.560073765,55.88773288\n10.2931522694,56.4651947577\n9.757801692,55.699493073\n8.39276925385,55.4329764527"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_6,1819-09-13T01:00:00,51.5,08.05,"»tne, ben 24». August l,l». »ra »asar «atl ». »i« »I »etas »yen veb Dåden tr afgaaet, s«a inbkalbe, »tttrt nti 6 »g 12 Ugte Barsel »en « d»be« Arvinger, stridt »g Debt, tmee ar meld« sig ha« anden«, ned« »Asiesoioolter , strebitmenie far al legiti. fre oercI Xrc« , tg Dedtt»ren»e ftr «c dcttle h»«d %t maori« ffyltze. Utitir Henw Hl saenaben Uabeeeemtng sar alle «, »kammende , a, deu »shode, »i» »eftammf« »ae »»»aneret a»er st»» Aflerlabeii flader. »«fen« «yes»geb.stani»lr, »tu ilte August 1119. Gundaeph. _ . _ . . . _ _ Skislesaroalier. gtd Pr»tiawa, fwn er nst I den Kangelige Caad« Dvt-trt fant Has. m Stabtrei her i Staben den zzd« d. Lt. , ert alle b«, ftm forment An, al M»t naget ar fordret asbnd« Anne sthtisiin. stdemnilj. lab Hansen, torden albade Sognepenst »eb Sanilsan« lytfle Menighed her i Staben Hi tro. n»»n« Ahtmniiz« Snkesene« Sietooa«, mob l» Uger« Barsel wdkalbeb«, sot at anmelde »g be»if«ltggi»ee deee« fsatdtiogee s« »< Undeetegnebt s»« Rna- cutore« Taftaraanti ; h»Uk«t heeoed dekiendtgior,«. Kiobenhaou. »en agde August 1119. »lm. Kammeeeaab ag stafstrtr »ed den alminbelige Fttsotgelse« Anstalt, boende i St. »nnegode »aa sthtistfan»ba»n Na. 1+3. Petersen, stanteUieraab ag Sk.steUti»er »ed »en KaageUge Land« V,er.el samt Hos. »g Sla!«t»t, bbeabe i nye Adelgad« Na. 3,5.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,Ho,"8.2229602027,55.5526707867"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_7,1819-09-13T01:00:00,51.5,08.05,"Q£«» P-aelawa, s,» er last i »en Kongelige ZanM D»trrrt samt H,s. ag Stabuet »en 2Z»« August ere alle og t'ihoet, som formener st, ai MM noget or fordre eller osd»»estom«andeutosSi«-Ctati» Frederik sthris siian Fisker, o, senere asbtde Sntefiur Hansine Adamine Mari«, sod Smidt, indkaldt« n.id i. Uger« Barsel, »I for Unbertegvede, boenh« »aa vesteegade No. 21, at uomeloe a, beviltliggiore saabanr Kroo. Kbenhaou, den 33b« August 1,19. Henrik Lar en« Fisker. _ . , . D»(iCri,«tawntil)air. IZzeb Pratian a , som ct last »tb OUrttfllc «Y,tin,«r,i cg den Kongeligt £an»« C»tt. fani Hof o, Stabsret under 37de og lort b. fi®. , ere A- < g Snhoer, f;m maanc ht»t noget at saikec i Sfrodoet efter Klobmo.d tRaom u» Scdiond tr, og pustene S tegaria Zematina, fotl «,t»tr, indkaldtde m.d i, l!,e,t«atstl HI for m„, sam Sklsttfaioalter at anmeldt »g he»il«!iggiotg »tre« Fordemget. liigelede« er. Debitorernr anmadel om, at eilngge hoad de til B»e, maotte »nre Sold,,. Delte »arber hetoid ond. ydermir« »aa »enne Maud« b«ki«n»tgiotl. oioeitilbe, »en ZUe August 1,19. H. st. Muller. 8 vrpaglning.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,No,"8.31789315769,56.1120215288"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_8,1819-09-13T01:00:00,51.5,08.05,"lor undertegnede Skifteret , for at anmelde og beoise deres Fordringer henter herved endvidere dekiendtgiore«. ' Slagelse Kiodstad« Skifteret, den iste September 1319. . Biieh. Stabell. samtlige Credi- og Debiiorc-- i Stevbocl ester den Hee paa .Øen i denne Maa ned ved Doden afgangne stippcr Poul Poulsen Back, indtaice« 1 Xh mx X 1,9 'f K9"" yflr f1' ,il at mclde sig hos mig som Skilteforvmler. med hvad de maalte have at fordr« eller være skyldig til Boet. Klitgaard paa Zcsfoe, den 26te August 119. 1. fhesselbolt V"" Pociama, som er I-st ved llnderretteu og I-se- for vedkommende Overret, » 12 ""«""« Barsel indkaldt str.di- og Dediloreruc i Stetvioe oster afdode Snkeprovstmde M - l i . M a r i e W a r m i n g her i Bven i de horste ""'9Cxr >""den 'oreskrevne Tid« Forlod for mig som kifteforvalter fi' wÆrt ' btl""le ber"" til Bo..; hvilke, herved Weile, den 30te August 1319, et«ieb t""J.bbfnawlr ,rvl0t,x Corf« »oefina den 2Zd. August sidstl.deno, ' -VtUtt fmnt W ""i St-dsrer Mandagen den I3»t September nastester , ere alle og enhver, som svrmene at have ??d?.n« s!?v»b ? ''»deuger Thyge Z.nlen, Anne Gl.- sad e ih« Skervdo« h»i Byen, mdkaldede med lovlig 6 vg 13 Ugers Barsel nalEr « fremkomme, og for undertegnede Skillesor' Batter ar devn5ilggl»re, hvttter herved endydermer« dekrendtai»reS. storsoer, den 14de September 1819. Bernth.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,Hee\nSlagelse\nBoet\nByen,"8.28734474606,56.1430540356\n11.3638149748,55.4070673525\n11.3482026818,55.4075300078\n15.0333976293,55.1336209692\n8.39276925385,55.4329764527"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_newspaperCollection:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0-segment_9,1819-09-13T01:00:00,51.5,08.05,"Onsdagen den 22de September sorstkommende, em Middagen AI. ,z Slet. bliver paa denne Bye« ;'.«ad|iuc ved offentlig iilueiioii opbude« til Bortforpagtning i io paa hinanden loigeud« Aar, a> regne fra 2de ll.ovemoer 10141- tommendc : 1) ZagirettighedeN i del saakaldt« Raadmandsoang«, grændsende til denne By»« o».ber , og 2) .eagitiiilgheoen 1 Blegdam« Banger, Sydhaugen og Rakkecbanken ve» NeNoed. Condilioneene ee forinden Auctionen til Estersyn pa« mit Eontoir. Nestved, den 4»' Soplemd«. j»iy. M. Schonhcider.",doms_aviser_page:uuid:43e0e5ee-e80f-40cb-abc6-a22d4ca43ba0,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,6,1,København,Blegdam\nSlet,"9.86077639158,57.4803209954\n10.142570491,56.1041994713"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_newspaperCollection:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b-_nogroup_,1819-09-13T01:00:00,60.1,06.39,"a. P r » c l « «\n(I- -» )\nEfter Hs. Kongelige Ma>cstat« allernaodigste Befaling.\nJUmI\n«rfte Dekannkmachung. us geschehene Jnsaloonj-Erklorung des Tagelohners Paul Ehristian-\nB»rlf»r»agt«ing\n91 11 c c i n c t.\nI. Jensen, Giadsssktotaisc",doms_aviser_page:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,4,1,København,,
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_newspaperCollection:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b-segment_1,1819-09-13T01:00:00,60.1,06.39,"tt»fk fine Mit flosseh# JtaaMlgavRs Huk tfl fabrikat« ftt 14 «»»». »» Dousin, t Silke-Vatter « 6 Wddlr. pr. Doustn, salgM i Voutiaven paa østergade No. 74 KM 9- S. Aaby«. ,c årsdage »en 7»e t.tL n fra Vognmand PaulHansen iOUestilde »ortfMrt en dlaatavl« Hest, 9 »ar »I., loQvarteer hoi, »rankt paa »enftre Frem- Wt ; en fort Heft me» en kvik Tot »«« »et ene Bagdeen o« en hvid flet vadet »en Ilte frewkeen, sa«t e» liden hvid flet i Banke« o« oi Coatteer hot. De , som at««e hare o»t«tt bemeldte Hefte, bedes at henoeake sig til Sitren f tul Hansen i »oosiilde, hvortor lo»e«, , »tuden Optagningspenge, en »as« fonde Donerne. AoMKlbe, ko» imt Geptemkor lgif. fonl Hansan.",doms_aviser_page:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,4,1,København,Aaby\nNo\nHuk,"9.74208720814,57.1658318308\n8.31789315769,56.1120215288\n9.57452507874,54.8864862783"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_newspaperCollection:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b-segment_10,1819-09-13T01:00:00,60.1,06.39,"kKkch Prockoma, fdm i Dag er last i den KottgeNg« konks Cam« fnat HM og Stodorer, tre Alle 04 Enhver, som moott« svrmene stg ot hav« nog« at fordre i algangn« Ukrmagrrmetter Peter Ehrlstian Kirckmann, »g hans forhen afhod« Hustrue Amalia Wilhelmine, soht Franck, deres salleds Bo«, med 12 Ugers Parsel indkoldede, til foros at anmeld« og Hooisie deres Krav. Ligelede« tre fornaome Afdodes Arvinger mel lovligt Barsel inbt koldt« for at legitimere og paafee »ere« Arveret; hvilket herved endvidere dv kiendtgiares. Den Kongeiige Land« Overret« samt Hos- »g Stadsret« Skistermamisjfvn k Kiodenhavn, den izde September 1419. Mollerup. tkowse.",doms_aviser_page:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,4,1,København,Mollerup\nHo,"9.72549386357,56.1539320449\n8.7144909574,56.7870132779\n9.66491646651,56.4861140069\n8.7971120079,55.0230389975\n8.80694562193,56.6643895723\n10.1952807723,56.2127300591\n8.2229602027,55.5526707867"
http://www2.statsbiblioteket.dk/mediestream/avis/record/doms_aviser_page%3Auuid%3A49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_newspaperCollection:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b-segment_12,1819-09-13T01:00:00,60.1,06.39,"® folge det Kongelige Rentetommer« Ordre Hiver Fifleriet i eftermeldto Hs. M-jestat Kongen tilhorende Fiflesoer 0, Domme poo Frederiksborg Di» ftritt, nemlig: 1) Frederiksborg Slotosoe. 2) Badftrupsoe. z) Longesoe. 4) Buesoe. z) Schenkelsesoe. 6) Haugerupsoe. 7) Hiorlundesoe. 4) To- tiobsbaiii. 9) Store Zunkerdom. lo) Kilde dam. 11) Karledoedam. 12) Store Ftinkedom. IZ) Lille Funkedam. 14) Ktagelundsdom. 15) Boede- dam. 10) Lille Jnnkcrdam. 17) Gr-sedam. 14) Taterdam. 19) Schior- holtvam , o, 20) Studdedam, ped offentlig Auctivu , der otholde« paa Frede- richsdorg Distrikts Birketing Fredagen den 17de Sevtemder, om Formiddagen Kl 10, ppbuden til Bartforpagtning altenatio i 6 og 12 Aar, at regne foc 9k». 1, 2, 3, 4/ 5/ 6, 7, 8, 9, 10, 11, 12, 13, 18, 19 », 20 fra ista Ocroder 1819, s»r iit. 14, 13 og 16 fra I ste Mai 1820 og sot Ro. 17 fro istc October 142 j. Eonbitioncrne til Auktionen, der fremlagge« paa Auktions- stedet , ere fra i Dag ot til Eftersyn herpaa Amtstuen. Frederiehsdorg Amlftue, den 9de September 1419. Rasmussen.",doms_aviser_page:uuid:49b70c63-f908-42c4-a3ca-1d4fd560357b,doms_aviser_edition:uuid:0e45d992-becb-4fbb-8456-56511c086d13,doms_aviser_title:uuid:fec216df-7e44-41cf-a371-723ffbe4cff9,berlingsketidende 1819-09-13 001,berlingsketidende,4,1,København,Frederiksborg\nKilde\nLille Funkedam,"9.38073539776,56.461219749\n8.29954988672,56.3363160613\n10.1875167387,55.8748562361\n8.74006601106,56.2468746515\n12.3232423841,55.9162611138"
